	AntonymCount	BigramCount	HypernymCount	HyponymCount	IDFUnigramCount	Label	LemmaCount	LevenshteinEditDistance	NegativeSimilarity	PositiveSimilarity	Question	QuestionID	QuestionType	Sentence	SentenceID	SynonymCount	TrigramCount	Type	UnigramCount
10690	0	0	0	0	2.772588722	0	3	14	0.49139479	0.560164716	what was the actress who played the pink power ranger	Q2698	ENTY	kimberly is best remembered as the first pink ranger and first pink ninja ranger from the first entry of the franchise mighty morphin power rangers 	D2517-2	0	0	test	3
10691	0	0	0	0	0.693147181	0	2	12	0.452538274	0.29373813	what was the actress who played the pink power ranger	Q2698	ENTY	kimberly spent three years as a ranger before giving up her powers for good to zordons new alumna katherine hillard 	D2517-3	0	0	test	1
10692	0	1	0	0	1.203972804	1	2	23	0.553443248	0.564097716	where is al jazeera based	Q2734	LOC	al jazeera    literally the island abbreviating  the arabian peninsula  also known as aljazeera and jsc jazeera satellite channel is a broadcaster owned by the privately held al jazeera media network and headquartered in doha  qatar 	D2547-0	-2	0	test	2
10693	0	1	0	0	1.203972804	0	2	21	0.339604332	0.158248627	where is al jazeera based	Q2734	LOC	initially launched as an arabic news and current affairs satellite tv channel al jazeera has since expanded into a network with several outlets including the internet and specialty tv channels in multiple languages	D2547-1	-2	0	test	2
10694	0	1	0	0	1.203972804	0	2	4	0.52950458	0.481917685	where is al jazeera based	Q2734	LOC	al jazeera is accessible in several world regions	D2547-2	-2	0	test	2
10695	0	1	0	0	1.203972804	0	2	4	0.285198906	0.255369195	where is al jazeera based	Q2734	LOC	until 2011 al jazeera was owned by the government of qatar	D2547-3	-2	0	test	2
10696	0	0	0	0	0	0	0	8	0.43180615	0.189812622	where is al jazeera based	Q2734	LOC	before and after the change it has emphasized its editorial independence from the government of qatar though this has been disputed 	D2547-4	0	0	test	0
10697	0	1	0	0	1.203972804	0	2	15	0.541322806	0.375869277	where is al jazeera based	Q2734	LOC	the original al jazeera channels willingness to broadcast dissenting views for example on callin shows created controversies in the arab states of the persian gulf 	D2547-5	-2	0	test	2
10698	0	0	0	0	0	0	0	13	0.497828652	0.229674763	where is al jazeera based	Q2734	LOC	the station gained worldwide attention following the outbreak of war in afghanistan  when it was the only channel to cover the war live from its office there	D2547-6	0	0	test	0
10699	0	0	0	0	0	0	0	29	0.401193282	0.200576496	where is al jazeera based	Q2734	LOC	in the 2000s the network was praised by the index on censorship for circumventing censorship and contributing to the free exchange of information in the arab world and by the webby awards  who nominated it as one of the five best news web sites along with bbc news  national geographic and the smoking gun 	D2547-7	0	0	test	0
10700	0	0	0	0	0	0	0	13	0.559542994	0.322679052	where is al jazeera based	Q2734	LOC	it was also voted by brandchannelcom readers as the fifth most influential global brand behind apple  google  ikea and starbucks 	D2547-8	0	0	test	0
10701	0	0	0	0	0.510825624	0	1	28	0.502508763	0.318773201	where is al jazeera based	Q2734	LOC	in 2011 saloncom said al jazeeras coverage of the 2011 egyptian protests was superior to that of the american news media while us secretary of state hillary rodham clinton also opined that the networks news coverage was more informative and less opiniondriven than american journalism	D2547-9	-1	0	test	1
10702	1	1	1	1	0.490622916	1	2	18	0.484584797	0.512296808	what is the purpose of child support	Q2738	ENTY	in family law and public policy child support or child maintenance is an ongoing periodic payment made by a parent for the financial benefit of a child following the end of a marriage or other relationship	D2551-0	0	0	test	2
10703	0	0	0	1	0.490622916	0	2	14	0.425876355	0.289942707	what is the purpose of child support	Q2738	ENTY	child maintenance is paid directly or indirectly by an obligor to an obligee for the care and support of children of a relationship that has been terminated or in some cases never existed	D2551-1	0	0	test	2
10704	1	0	0	0	0	0	0	4	0.63214818	0.773403951	what is the purpose of child support	Q2738	ENTY	often the obligor is a noncustodial parent	D2551-2	0	0	test	0
10705	1	0	0	0	0	0	0	7	0.412774533	0.437532195	what is the purpose of child support	Q2738	ENTY	the obligee is typically a custodial parent a caregiver a guardian or the state 	D2551-3	0	0	test	0
10706	1	1	0	1	0.490622916	0	2	8	0.403963715	0.317857846	what is the purpose of child support	Q2738	ENTY	depending on the jurisdiction a custodial parent may pay child support to a noncustodial parent	D2551-4	0	0	test	2
10707	0	1	0	1	0.490622916	0	2	15	0.473281803	0.425656553	what is the purpose of child support	Q2738	ENTY	typically one has the same duty to pay child support irrespective of sex so a mother is required to pay support to a father just as a father must pay a mother	D2551-5	0	0	test	2
10708	1	0	0	1	0.15415068	0	1	19	0.490956609	0.401293088	what is the purpose of child support	Q2738	ENTY	where there is joint custody the child is considered to have two custodial parents and no noncustodial parents and a custodial parent with a higher income obligor may be required to pay the other custodial parent obligee	D2551-6	0	0	test	1
10709	0	1	1	0	0.490622916	0	2	22	0.536999397	0.567413831	what is the purpose of child support	Q2738	ENTY	in family law  child support is often arranged as part of a divorce  marital separation  dissolution of marriage  annulment  determination of parentage or dissolution of a civil union and may supplement alimony spousal support arrangements	D2551-7	1	0	test	2
10710	1	1	0	1	0.490622916	0	2	7	0.279862231	0.164934133	what is the purpose of child support	Q2738	ENTY	the right to child support and the responsibilities of parents to provide such support have been internationally recognized	D2551-8	0	0	test	2
10711	1	0	0	1	0.15415068	0	1	41	0.504399293	0.433023604	what is the purpose of child support	Q2738	ENTY	the 1992 united nations convention on the rights of the child  a binding convention signed by every member nation of the united nations and formally ratified by all but somalia and the united states declares that the upbringing and development of children and a standard of living adequate for the childrens development is a common responsibility of both parents and a fundamental human right for children and asserts that the primary responsibility to provide such for the children rests with their parents	D2551-9	1	0	test	1
10712	0	1	0	1	0.490622916	0	2	24	0.520385829	0.484947531	what is the purpose of child support	Q2738	ENTY	other united nations documents and decisions related to child support enforcement include the 1956 new york convention on the recovery abroad of maintenance created under the auspices of the united nations  which was ratified by the vast majority of un member nations	D2551-10	0	0	test	2
10713	0	1	0	0	0.490622916	0	2	18	0.470369828	0.461735962	what is the purpose of child support	Q2738	ENTY	in addition the right to child support as well as specific implementation and enforcement measures has been recognized by various other international entities including the council of europe  the european union and the hague conference 	D2551-11	0	0	test	2
10714	0	2	2	1	0.490622916	0	2	47	0.417806425	0.373879138	what is the purpose of child support	Q2738	ENTY	within individual countries examples of legislation pertaining to and establishing guidelines for the implementation and collection of child maintenance include the 1975 family law act  australia  the child support act united kingdom and the maintenance and affiliation act fiji child support in the united states  45 cfr 30256 requires each state to establish and publish a guideline that is presumptively but rebuttably correct and review the guideline at a minimum every four 4 years	D2551-12	0	0	test	2
10715	0	1	0	0	0.490622916	0	2	22	0.353260837	0.342769367	what is the purpose of child support	Q2738	ENTY	child support laws and obligations are known to be recognized in a vast majority of world nations including the majority of countries in europe north america and australasia as well as many in africa asia and south america	D2551-13	0	0	test	2
10716	0	2	0	0	5.182323595	0	3	16	0.294771736	0.231125641	where was martin luther king shot	Q2741	LOC	martin luther king jr january 15 1929 – april 4 1968 was an american clergyman activist and leader in the africanamerican civil rights movement 	D1331-0	-1	1	test	3
10717	0	0	0	0	0	0	0	10	0.352590445	0.20073743	where was martin luther king shot	Q2741	LOC	he is best known for his role in the advancement of civil rights using nonviolent civil disobedience 	D1331-1	0	0	test	0
10718	0	0	0	0	0.47957308	0	1	7	0.436326702	0.218482439	where was martin luther king shot	Q2741	LOC	king has become a national icon in the history of american progressivism 	D1331-2	0	0	test	1
10719	0	0	0	0	0.47957308	0	1	8	0.203654769	0.111299692	where was martin luther king shot	Q2741	LOC	a baptist minister king became a civil rights activist early in his career	D1331-3	0	0	test	1
10720	0	0	0	0	0	0	0	16	0.482450042	0.316009872	where was martin luther king shot	Q2741	LOC	he led the 1955 montgomery bus boycott and helped found the southern christian leadership conference sclc in 1957 serving as its first president	D1331-4	0	0	test	0
10721	0	0	0	0	0.47957308	0	1	24	0.370590864	0.21191907	where was martin luther king shot	Q2741	LOC	with the sclc king led an unsuccessful struggle against segregation in albany georgia  in 1962 and organized nonviolent protests in birmingham alabama  that attracted national attention following television news coverage of the brutal police response	D1331-5	0	0	test	1
10722	0	0	0	0	0.47957308	0	1	10	0.253391479	0.160963954	where was martin luther king shot	Q2741	LOC	king also helped to organize the 1963 march on washington  where he delivered his  i have a dream  speech	D1331-6	0	0	test	1
10723	0	0	0	0	0	0	0	7	0.393494186	0.176044313	where was martin luther king shot	Q2741	LOC	there he established his reputation as one of the greatest orators in american history	D1331-7	0	0	test	0
10724	0	0	0	0	0	0	0	12	0.296805199	0.174237653	where was martin luther king shot	Q2741	LOC	he also established his reputation as a radical and became an object of the federal bureau of investigation s cointelpro for the rest of his life	D1331-8	0	0	test	0
10725	0	0	1	0	0.47957308	0	1	23	0.33523397	0.173015245	where was martin luther king shot	Q2741	LOC	fbi agents investigated him for possible communist ties recorded his extramarital liaisons and reported on them to government officials and on one occasion mailed king a threatening anonymous letter that he interpreted as an attempt to make him commit suicide	D1331-9	0	0	test	1
10726	0	0	0	0	0.47957308	0	1	11	0.306315033	0.245786378	where was martin luther king shot	Q2741	LOC	on october 14 1964 king received the nobel peace prize for combating racial inequality through nonviolence 	D1331-10	0	0	test	1
10727	0	0	0	0	0	0	0	13	0.260869245	0.211529151	where was martin luther king shot	Q2741	LOC	in 1965 he and the sclc helped to organize the selma to montgomery marches and the following year he took the movement north to chicago 	D1331-11	0	0	test	0
10728	0	0	0	0	0.47957308	0	1	18	0.345952892	0.16898098	where was martin luther king shot	Q2741	LOC	in the final years of his life king expanded his focus to include poverty and the vietnam war  alienating many of his liberal allies with a 1967 speech titled beyond vietnam	D1331-12	0	0	test	1
10729	0	0	0	0	0.47957308	0	1	10	0.41949717	0.217305433	where was martin luther king shot	Q2741	LOC	king was planning a national occupation of washington dc called the poor peoples campaign 	D1331-13	0	0	test	1
10730	0	0	0	0	0.47957308	1	1	7	0.270547832	0.22836192	where was martin luther king shot	Q2741	LOC	king was assassinated on april 4 1968 in memphis tennessee 	D1331-14	0	0	test	1
10731	0	0	0	0	0	0	0	6	0.443210542	0.235231375	where was martin luther king shot	Q2741	LOC	his death was followed by riots in many us cities 	D1331-15	0	0	test	0
10732	0	0	0	0	0.47957308	0	1	25	0.352114724	0.17721974	where was martin luther king shot	Q2741	LOC	allegations that james earl ray  the man convicted of killing king had been framed or acted in concert with government agents persisted for decades after the shooting and the jury of a 1999 civil trial found loyd jowers to be complicit in a conspiracy against king	D1331-16	1	0	test	1
10733	0	0	0	0	0.47957308	0	1	9	0.314548015	0.162309482	where was martin luther king shot	Q2741	LOC	king was awarded the presidential medal of freedom and the congressional gold medal posthumously	D1331-17	0	0	test	1
10734	0	2	0	0	5.182323595	0	3	7	0.27893072	0.169859792	where was martin luther king shot	Q2741	LOC	martin luther king jr day was established as a us federal holiday in 1986	D1331-18	-1	1	test	3
10735	0	0	0	0	0	0	0	5	0.460496662	0.255506246	where was martin luther king shot	Q2741	LOC	hundreds of streets in the us have been renamed in his honor	D1331-19	0	0	test	0
10736	0	0	0	0	0	0	0	7	0.30833923	0.273502364	where was martin luther king shot	Q2741	LOC	a memorial statue on the national mall was opened to the public in 2011	D1331-20	0	0	test	0
10737	0	1	0	0	0.30830136	1	2	3	0.643537675	0.858988103	where is la palma africa	Q2802	LOC	la palma  is the most northwesterly of the canary islands 	D2603-0	-1	0	test	2
10738	0	1	0	0	0.30830136	0	2	10	0.678315913	0.747284825	where is la palma africa	Q2802	LOC	la palma has an area of 706 km2 making it the fifth largest of the seven main canary islands	D2603-1	-1	0	test	2
10739	0	1	0	0	0.30830136	0	2	18	0.653760824	0.601053167	where is la palma africa	Q2802	LOC	the total population is about 86000 of which 18000 2003 data live in the capital santa cruz de la palma and about 20000 2004 data in los llanos de aridane 	D2603-2	-1	0	test	2
10740	0	1	0	0	0.30830136	0	2	20	0.687961509	0.684237386	where is la palma africa	Q2802	LOC	santa cruz de la palma the islands main port retains many elegant 17th and 18thcentury houses and produces highquality handmade cigars made from locally grown tobacco	D2603-3	-1	0	test	2
10741	0	0	0	0	0	0	0	9	0.736162068	0.820627464	where is la palma africa	Q2802	LOC	in 1815 the german geologist leopold von buch visited the canary islands	D2603-4	0	0	test	0
10742	0	1	0	0	0.30830136	0	2	17	0.444974372	0.210353362	where is la palma africa	Q2802	LOC	it was as a result of his visit to la palma and tenerife where he visited the las cañadas and taburiente calderas that the spanish word for cauldron   caldera   was introduced into the english language geological vocabulary	D2603-5	-1	0	test	2
10743	0	1	0	0	0.30830136	0	2	9	0.67625538	0.881987302	where is la palma africa	Q2802	LOC	la palma has sister city status with el dorado hills california united states	D2603-6	-1	0	test	2
10744	0	1	0	0	6.190770676	0	3	19	0.289422566	0.26111853	where was hillary clinton born	Q2810	LOC	hillary diane rodham clinton  born october 26 1947 is an american politician and diplomat who was the 67th united states secretary of state from 2009 to 2013 serving under president barack obama 	D2610-0	-2	0	test	3
10745	0	0	0	0	0	0	0	8	0.468327622	0.548953339	where was hillary clinton born	Q2810	LOC	she was previously a united states senator for new york from 2001 to 2009	D2610-1	0	0	test	0
10746	0	0	0	0	0.773189888	0	1	10	0.395419918	0.300304218	where was hillary clinton born	Q2810	LOC	as the wife of president bill clinton  she was also the first lady of the united states from 1993 to 2001	D2610-2	-1	0	test	1
10747	0	0	0	0	0.773189888	0	1	7	0.278013278	0.133304473	where was hillary clinton born	Q2810	LOC	in the 2008 election  clinton was a leading candidate for the democratic presidential nomination 	D2610-3	-1	0	test	1
10748	0	0	0	0	2.159484249	1	1	15	0.328078025	0.166637968	where was hillary clinton born	Q2810	LOC	a native of illinois  hillary rodham first attracted national attention in 1969 for her remarks as the first student commencement speaker at wellesley college 	D2610-4	-1	0	test	1
10749	0	0	0	0	0	0	0	9	0.34575466	0.184385962	where was hillary clinton born	Q2810	LOC	she embarked on a career in law after receiving her jd from yale law school in 1973	D2610-5	0	0	test	0
10750	0	0	0	0	0.773189888	0	1	11	0.323930326	0.200164689	where was hillary clinton born	Q2810	LOC	following a stint as a congressional legal counsel she moved to arkansas in 1974 and married bill clinton in 1975	D2610-6	-1	0	test	1
10751	0	0	0	0	0	0	0	15	0.41191765	0.220908861	where was hillary clinton born	Q2810	LOC	rodham cofounded the arkansas advocates for children and families in 1977 and became the first female chair of the legal services corporation in 1978	D2610-7	0	0	test	0
10752	0	0	0	0	0	0	0	15	0.451733727	0.385603566	where was hillary clinton born	Q2810	LOC	named the first female partner at rose law firm in 1979 she was twice listed as one of the 100 most influential lawyers in america	D2610-8	0	0	test	0
10753	0	0	0	0	0	0	0	18	0.354724656	0.200014749	where was hillary clinton born	Q2810	LOC	as first lady of arkansas from 1979 to 1981 and 1983 to 1992 with husband bill as governor she successfully led a task force to reform arkansass education system	D2610-9	0	0	test	0
10754	0	0	0	0	0	0	0	8	0.459924506	0.241425136	where was hillary clinton born	Q2810	LOC	during that time she was a member of the board of directors of walmart stores and several other corporations	D2610-10	0	0	test	0
10755	0	0	1	0	0.773189888	0	1	15	0.376196543	0.430904383	where was hillary clinton born	Q2810	LOC	in 1994 as first lady of the united states her major initiative the clinton health care plan  failed to gain approval from the us congress	D2610-11	-1	0	test	1
10756	0	0	1	0	0.773189888	0	1	20	0.386973596	0.339471268	where was hillary clinton born	Q2810	LOC	however in 1997 and 1999 clinton played a role in advocating the creation of the state childrens health insurance program  the adoption and safe families act  and the foster care independence act 	D2610-12	-1	0	test	1
10757	0	0	0	0	0	0	0	8	0.406461618	0.2585388	where was hillary clinton born	Q2810	LOC	her years as first lady drew a polarized response from the american public	D2610-13	0	0	test	0
10758	0	0	0	0	0	0	0	18	0.388777059	0.183581937	where was hillary clinton born	Q2810	LOC	the only first lady to have been subpoenaed  she testified before a federal grand jury in 1996 due to the whitewater controversy  but was never charged with wrongdoing in this or several other investigations during her husbands administration 	D2610-14	0	0	test	0
10759	0	0	0	0	0	0	0	9	0.662533765	0.677752404	where was hillary clinton born	Q2810	LOC	the state of her marriage was the subject of considerable speculation following the lewinsky scandal in 1998	D2610-15	0	0	test	0
10760	0	0	0	0	0.773189888	0	1	8	0.622003225	0.743896499	where was hillary clinton born	Q2810	LOC	after moving to the state of new york clinton was elected as a us senator in 2000	D2610-16	-1	0	test	1
10761	0	0	0	0	0.773189888	0	1	16	0.301753666	0.138745239	where was hillary clinton born	Q2810	LOC	that election marked the first time an american first lady had run for public office clinton was also the first female senator to represent the state	D2610-17	-1	0	test	1
10762	0	0	0	0	0	0	0	13	0.384134551	0.200631309	where was hillary clinton born	Q2810	LOC	in the senate she initially supported the bush administration on some foreign policy issues including a vote for the iraq war resolution 	D2610-18	0	0	test	0
10763	0	0	0	1	0	0	0	8	0.413106412	0.247303302	where was hillary clinton born	Q2810	LOC	she subsequently opposed the administration on its conduct of the war in iraq and on most domestic issues	D2610-19	1	0	test	0
10764	0	0	0	0	0.773189888	0	1	5	0.254244543	0.237805914	where was hillary clinton born	Q2810	LOC	senator clinton was reelected by a wide margin in 2006 	D2610-20	-1	0	test	1
10765	0	1	0	0	2.932674138	0	2	17	0.36622746	0.169678927	where was hillary clinton born	Q2810	LOC	in the 2008 presidential nomination race  hillary clinton won more primaries and delegates than any other female candidate in american history but narrowly lost to illinois senator barack obama 	D2610-21	-2	0	test	2
10766	0	0	0	0	0.773189888	0	1	15	0.437247296	0.277182058	where was hillary clinton born	Q2810	LOC	obama went on to win the election and appoint clinton as secretary of state she became the first former first lady to serve in a presidents cabinet 	D2610-22	-1	0	test	1
10767	0	0	0	0	0	0	0	10	0.397410351	0.221053932	where was hillary clinton born	Q2810	LOC	she was at the forefront of the us response to the arab spring  including advocating the military intervention in libya 	D2610-23	0	0	test	0
10768	0	0	0	0	0.773189888	0	1	26	0.396274104	0.216040117	where was hillary clinton born	Q2810	LOC	clinton introduced the quadrennial diplomacy and development review process to the state department seeking to maximize departmental effectiveness and promote the empowerment of women worldwide and used  smart power  as the strategy for asserting us leadership and values in the world	D2610-24	-1	0	test	1
10769	0	0	0	0	0	0	0	13	0.346260025	0.173076684	where was hillary clinton born	Q2810	LOC	she is the most widely traveled secretary during her time in office and also championed the use of social media in getting the us message out	D2610-25	0	0	test	0
10770	0	0	0	0	2.100060829	1	2	24	0.637699109	0.631762609	who was daniel j daly	Q2822	HUM	sergeant major daniel joseph dan daly november 11 1873 – april 27 1937 was a united states marine and one of only nineteen men including seven marines to have received the medal of honor twice 	D2621-0	-2	0	test	2
10771	0	0	0	0	0.15415068	0	1	13	0.601373381	0.45122628	who was daniel j daly	Q2822	HUM	of the marines who are double recipients only daly and major general smedley butler received their medals of honor for two separate actions	D2621-1	-1	0	test	1
10772	0	0	0	0	0.15415068	0	1	6	0.392828577	0.283742527	who was daniel j daly	Q2822	HUM	daly is said to have yelled come on you sons of bitches	D2621-2	-1	0	test	1
10773	0	0	0	0	0.15415068	0	1	18	0.571705792	0.416423872	who was daniel j daly	Q2822	HUM	do you want to live forever to the men in his company prior to charging the germans during the battle of belleau wood in world war i  daly claimed he said for christs sake men—come on	D2621-3	-1	0	test	1
10774	0	0	0	0	0	0	0	3	0.48842086	0.388306877	who was daniel j daly	Q2822	HUM	do you want to live forever	D2621-4	0	0	test	0
10775	0	0	0	0	0.15415068	0	1	9	0.279176829	0.185723326	who was daniel j daly	Q2822	HUM	maj gen smedley butler described daly as the fightinest marine i ever knew	D2621-5	-1	0	test	1
10776	0	0	0	0	0.15415068	0	1	13	0.372097843	0.43055422	who was daniel j daly	Q2822	HUM	daly reportedly was offered an officers commission twice to which he responded that he would rather be an outstanding sergeant than just another officer	D2621-6	-1	0	test	1
10777	0	0	0	0	0	0	0	9	0.360286112	0.347807695	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	a woman casts her vote in the second round of the french presidential election of 2007	D2638-0	0	0	test	0
10778	0	3	2	1	6.254072982	1	4	9	0.515432774	0.437304116	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	democracy is a form of government in which all eligible citizens have an equal say in the decisions that affect their lives	D2638-1	1	1	test	4
10779	0	0	0	0	1.807507826	0	2	12	0.522050008	0.454512232	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	democracy allows eligible citizens to participate equally—either directly or through elected representatives—in the proposal development and creation of laws 	D2638-2	0	0	test	2
10780	0	0	0	0	0	0	0	11	0.398465304	0.437753345	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	it encompasses social economic and cultural conditions that enable the free and equal practice of political selfdetermination 	D2638-3	0	0	test	0
10781	0	0	1	0	0	0	0	29	0.542901774	0.590156589	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	the term originates from the greek  rule of the people which was coined from δῆμος dêmos people and κράτος kratos power or rule in the 5th century bce to denote the political systems then existing in greek citystates  notably athens  the term is an antonym to aristocratie rule of an elite	D2638-4	0	0	test	0
10782	0	0	0	0	0	0	0	7	0.339825109	0.204876345	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	while theoretically these definitions are in opposition in practice the distinction has been blurred historically	D2638-5	0	0	test	0
10783	0	0	1	0	0	0	0	17	0.429393709	0.379685567	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	the political system of classical athens for example granted democratic citizenship to an elite class of free men and excluded slaves and women from political participation	D2638-6	0	0	test	0
10784	0	0	1	0	0.980829253	0	3	23	0.394620171	0.297384449	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	in virtually all democratic governments throughout ancient and modern history democratic citizenship consisted of an elite class until full enfranchisement was won for all adult citizens in most modern democracies through the suffrage movements of the 19th and 20th centuries	D2638-7	0	0	test	1
10785	0	0	0	0	0	0	0	11	0.493288693	0.555214624	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	the english word dates to the 16th century from the older middle french and middle latin equivalents	D2638-8	0	0	test	0
10786	0	0	2	1	1.673976434	0	1	16	0.672155902	0.756329375	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	a democratic government contrasts to forms of government where power is either held by one as in a monarchy  or where power is held by a small number of individuals as in an oligarchy 	D2638-9	1	0	test	1
10787	0	0	1	0	0	0	1	12	0.636998856	0.502371174	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	nevertheless these oppositions inherited from greek philosophy are now ambiguous because contemporary governments have mixed democratic oligarchic and monarchic elements	D2638-10	0	0	test	0
10788	0	1	0	0	0.826678573	0	1	16	0.471771668	0.382569313	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	karl popper defined democracy in contrast to dictatorship or tyranny thus focusing on opportunities for the people to control their leaders and to oust them without the need for a revolution 	D2638-11	0	0	test	1
10789	0	1	2	2	1.807507826	0	2	12	0.463008133	0.332388126	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	several variants of democracy exist but there are two basic forms both of which concern how the whole body of all eligible citizens executes its will	D2638-12	1	0	test	2
10790	0	5	2	1	3.48148426	0	4	10	0.516716229	0.452675815	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	one form of democracy is direct democracy  in which all eligible citizens have direct and active participation in the decision making of the government	D2638-13	1	2	test	3
10791	0	0	0	0	1.807507826	0	2	16	0.528193607	0.494355447	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	in most modern democracies the whole body of all eligible citizens remain the sovereign power but political power is exercised indirectly through elected representatives this is called representative democracy 	D2638-14	0	0	test	2
10792	0	0	0	0	0.826678573	0	1	15	0.526221391	0.505259745	what is the type of democracy in which all citizens have the right to make  government decisions	Q2841	ENTY	the concept of representative democracy arose largely from ideas and institutions that developed during the european middle ages  the age of enlightenment  and the american and french revolutions 	D2638-15	0	0	test	1
10793	0	1	0	0	0.928713252	1	2	10	0.725103952	0.815977617	where was the first real roller coaster	Q2848	LOC	the scenic railway at luna park melbourne  is the worlds oldest continuallyoperating roller coaster built in 1912	D2645-0	0	0	test	2
10794	0	1	0	0	0.928713252	0	2	7	0.421353884	0.244382985	where was the first real roller coaster	Q2848	LOC	video from inside a roller coaster car xpress walibi holland  the netherlands 	D2645-1	0	0	test	2
10795	0	1	0	0	0.928713252	0	2	11	0.365285503	0.175047012	where was the first real roller coaster	Q2848	LOC	the roller coaster is a popular amusement ride developed for amusement parks and modern theme parks 	D2645-2	0	0	test	2
10796	0	0	0	0	0.117783036	0	2	17	0.518276068	0.337843207	where was the first real roller coaster	Q2848	LOC	lamarcus adna thompson obtained a patent regarding roller coasters on january 20 1885 which were made out of wood  but this patent is considerably later than the russian mountains described below	D2645-3	0	0	test	1
10797	0	1	0	0	0.928713252	0	2	18	0.440651159	0.252168375	where was the first real roller coaster	Q2848	LOC	in essence a specialized railroad system a roller coaster consists of a track that rises in designed patterns  sometimes with one or more inversions such as vertical loops  that briefly turn the rider upside down	D2645-4	0	0	test	2
10798	0	0	0	0	0.117783036	0	2	6	0.214201023	0.07017715	where was the first real roller coaster	Q2848	LOC	the track does not necessarily have to be a complete circuit as shuttle roller coasters demonstrate	D2645-5	0	0	test	1
10799	0	0	0	0	0.117783036	0	2	7	0.373790586	0.173298897	where was the first real roller coaster	Q2848	LOC	most roller coasters have multiple cars in which passengers sit and are restrained	D2645-6	0	0	test	1
10800	0	0	0	0	0	0	0	6	0.262886319	0.115481953	where was the first real roller coaster	Q2848	LOC	two or more cars hooked together are called a train 	D2645-7	0	0	test	0
10801	0	0	0	0	0.117783036	0	2	8	0.357938448	0.15631551	where was the first real roller coaster	Q2848	LOC	some roller coasters notably wild mouse roller coasters  run with single cars	D2645-8	0	0	test	1
10802	0	1	0	0	4.031286426	1	2	25	0.367293247	0.240432717	where was martin luther born	Q2880	LOC	martin luther  10 november 1483 – 18 february 1546 was a german monk  former catholic priest  professor of theology and seminal figure of a reform movement in sixteenth century christianity  subsequently known as the protestant reformation 	D2671-0	-1	0	test	2
10803	0	0	0	0	0	0	0	10	0.357593547	0.177447563	where was martin luther born	Q2880	LOC	he strongly disputed the claim that freedom from gods punishment for sin could be purchased with money	D2671-1	0	0	test	0
10804	0	0	0	0	0	0	0	8	0.169239757	0.094238857	where was martin luther born	Q2880	LOC	he confronted indulgence salesman johann tetzel with his ninetyfive theses in 1517	D2671-2	0	0	test	0
10805	0	0	0	0	0	0	0	22	0.378377499	0.20001904	where was martin luther born	Q2880	LOC	his refusal to retract all of his writings at the demand of pope leo x in 1520 and the holy roman emperor charles v at the diet of worms in 1521 resulted in his excommunication by the pope and condemnation as an outlaw by the emperor	D2671-3	0	0	test	0
10806	0	0	0	0	1.466337069	0	1	16	0.433493247	0.202851839	where was martin luther born	Q2880	LOC	luther taught that salvation is not earned by good deeds but received only as a free gift of gods grace through faith in jesus christ as redeemer from sin	D2671-4	-1	0	test	1
10807	0	0	0	0	0	0	0	20	0.429350321	0.21763639	where was martin luther born	Q2880	LOC	his theology challenged the authority of the pope of the roman catholic church by teaching that the bible is the only source of divinely revealed knowledge and opposed sacerdotalism by considering all baptized christians to be a holy priesthood 	D2671-5	0	0	test	0
10808	0	0	0	0	0	0	1	4	0.369818587	0.153543348	where was martin luther born	Q2880	LOC	those who identify with luthers teachings are called lutherans 	D2671-6	-1	0	test	0
10809	0	0	0	0	0	0	0	12	0.557848211	0.318360182	where was martin luther born	Q2880	LOC	his translation of the bible into the vernacular instead of latin  made it more accessible which had a tremendous impact on the church and on german culture	D2671-7	0	0	test	0
10810	0	0	0	0	0	0	0	18	0.364301302	0.167171902	where was martin luther born	Q2880	LOC	it fostered the development of a standard version of the german language  added several principles to the art of translation and influenced the writing of an english translation the king james bible 	D2671-8	0	0	test	0
10811	0	0	0	0	0	0	0	5	0.467612712	0.280150503	where was martin luther born	Q2880	LOC	his hymns influenced the development of singing in churches	D2671-9	0	0	test	0
10812	0	0	0	0	0	0	0	13	0.342360719	0.172058391	where was martin luther born	Q2880	LOC	his marriage to katharina von bora set a model for the practice of clerical marriage  allowing protestant priests to marry	D2671-10	0	0	test	0
