	BigramCount	IDFUnigramCount	Label	LemmaCount	Question	QuestionID	Sentence	SentenceID	TrigramCount	Type	UnigramCount
11751	0.0	0.0	1.0	1.0	what are garnishments	Q1932	a garnishment is a means of collecting a monetary judgment against a defendant by ordering a third party the garnishee to pay money otherwise owed to the defendant  directly to the plaintiff 	D1824-0	0.0	dev	0.0
11752	0.0	0.0	0.0	0.0	what are garnishments	Q1932	in the case of collecting for taxes the law of a jurisdiction may allow for collection without a judgment or other court order	D1824-1	0.0	dev	0.0
11753	0.0	3.2188758248682006	0.0	2.0	what are the charges against casey anthony	Q1956	caylee marie anthony august 9 2005 – 2008 was a twoyearold american girl who lived in orlando florida with her mother casey marie anthony and her maternal grandparents george and cindy anthony	D1846-0	0.0	dev	2.0
11754	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	on july 15 2008 she was reported missing to by cindy who said she had not seen caylee for 31 days and that caseys car smelled like a dead body had been inside it	D1846-1	0.0	dev	0.0
11755	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	cindy said casey had given varied explanations as to caylees whereabouts before finally telling her that she had not seen caylee for weeks	D1846-2	0.0	dev	1.0
11756	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	casey told detectives several falsehoods including that the child had been kidnapped by a nanny on june 9 and that she had been trying to find her too frightened to alert the authorities	D1846-3	0.0	dev	1.0
11757	0.0	0.0	1.0	0.0	what are the charges against casey anthony	Q1956	she was charged with first degree murder in october 2008 and pled not guilty	D1846-4	0.0	dev	0.0
11758	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	on december 11 2008 caylees skeletal remains were found with a blanket inside a trash bag in a wooded area near the family home	D1846-5	0.0	dev	0.0
11759	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	investigative reports and trial testimony alternated between duct tape being found near the front of the skull and on the mouth of the skull	D1846-6	0.0	dev	0.0
11760	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	the medical examiner mentioned duct tape as one reason she ruled the death a homicide but officially listed it as death by undetermined means	D1846-7	0.0	dev	0.0
11761	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	the trial lasted six weeks from may to july 2011	D1846-8	0.0	dev	0.0
11762	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	the prosecution sought the death penalty and alleged casey murdered her daughter to free herself from parental responsibilities by administering chloroform and applying duct tape	D1846-9	0.0	dev	1.0
11763	0.0	2.3025850929940455	0.0	1.0	what are the charges against casey anthony	Q1956	the defense team led by jose baez  countered that the child had drowned accidentally in the familys swimming pool on june 16 2008 and that george anthony disposed of the body	D1846-10	0.0	dev	1.0
11764	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	the defense contended that casey lied about this and other issues because of a dysfunctional upbringing which they said included sexual abuse by her father	D1846-11	0.0	dev	1.0
11765	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	the defense did not present evidence as to how caylee died nor evidence that casey was sexually abused as a child but challenged every piece of the prosecutions evidence calling much of it fantasy forensics	D1846-12	0.0	dev	1.0
11766	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	casey did not testify	D1846-13	0.0	dev	1.0
11767	0.0	0.9162907318741551	0.0	1.0	what are the charges against casey anthony	Q1956	on july 5 2011 the jury found casey not guilty of first degree murder aggravated child abuse and aggravated manslaughter of a child but guilty of four misdemeanor counts of providing false information to a law enforcement officer	D1846-14	0.0	dev	1.0
11768	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	with credit for time served  she was released on july 17 2011	D1846-15	0.0	dev	0.0
11769	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	a florida appeals court overturned two of the misdemeanor convictions on january 25 2013	D1846-16	0.0	dev	0.0
11770	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	the not guilty murder verdict was greeted with public outrage and was both attacked and defended by media and legal commentators	D1846-17	0.0	dev	0.0
11771	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	some complained that the jury misunderstood the meaning of reasonable doubt  while others said the prosecution relied too heavily on the defendants allegedly poor moral character because they had been unable to show conclusively how the victim had died	D1846-18	0.0	dev	0.0
11772	0.0	0.0	0.0	0.0	what are the charges against casey anthony	Q1956	time magazine described the case as the social media trial of the century 	D1846-19	0.0	dev	0.0
11773	0.0	0.0	0.0	1.0	what are arizonas symbols	Q1979	location of the state of arizona in the united states of america	D1866-0	0.0	dev	0.0
11774	0.0	0.980829253011726	0.0	2.0	what are arizonas symbols	Q1979	the following is a list of symbols of the us state of arizona	D1866-1	0.0	dev	1.0
11775	0.0	0.0	0.0	0.0	what are arizonas symbols	Q1979	the majority of the items in the list are officially recognized after a law passed by the state legislature 	D1866-2	0.0	dev	0.0
11776	0.0	0.980829253011726	0.0	1.0	what are arizonas symbols	Q1979	most of the symbols were adopted in the 20th century	D1866-3	0.0	dev	1.0
11777	0.0	0.0	0.0	2.0	what are arizonas symbols	Q1979	the first symbol was the motto which was made official in 1864 for the arizona territory 	D1866-4	0.0	dev	0.0
11778	0.0	0.0	1.0	2.0	what are arizonas symbols	Q1979	the newest adopted symbol of arizona is the colt single action army in 2011	D1866-5	0.0	dev	0.0
11779	0.0	0.0	1.0	1.0	what are arizonas symbols	Q1979	arizona became the second state to adopt a state firearm after utah adopted the browning m1911 	D1866-6	0.0	dev	0.0
11780	0.0	0.980829253011726	0.0	2.0	what are arizonas symbols	Q1979	fifteen of the state symbols are on display on the arizona capitol museum 	D1866-7	0.0	dev	1.0
11781	0.0	0.0	0.0	1.0	what are slr cameras	Q1985	the historic 1949 zeiss ikon veb contax s  manufactured in dresden  the first pentaprism slr for eyelevel viewing	D1872-0	0.0	dev	1.0
11782	0.0	0.6931471805599453	1.0	2.0	what are slr cameras	Q1985	a singlelens reflex slr camera is a camera that typically uses a mirror and prism system hence reflex from the mirrors reflection that permits the photographer to view through the lens and see exactly what will be captured contrary to viewfinder cameras where the image could be significantly different from what will be captured	D1872-1	0.0	dev	2.0
11783	1.0	0.0	1.0	2.0	what is the scientific name of the eastern tiger salamander	Q2013	the tiger salamander ambystoma tigrinum is a species of mole salamander 	D1899-0	0.0	dev	2.0
11784	4.0	1.3862943611198906	0.0	4.0	what is the scientific name of the eastern tiger salamander	Q2013	the proper common name is the eastern tiger salamander to differentiate it from other closely related species	D1899-1	2.0	dev	4.0
11785	0.0	0.916290731874155	1.0	1.0	what was the steelworkers strike	Q2020	the steel strike of 1919 was an attempt by the weakened amalgamated association of iron steel and tin workers the aa to organize the united states steel industry in the wake of world war i 	D1906-0	0.0	dev	1.0
11786	0.0	0.916290731874155	0.0	1.0	what was the steelworkers strike	Q2020	the strike began on september 21 1919 and collapsed on january 8 1920	D1906-1	0.0	dev	1.0
11787	0.0	0.0	0.0	0.0	what was the steelworkers strike	Q2020	the aa had formed in 1876	D1906-2	0.0	dev	0.0
11788	0.0	0.0	0.0	0.0	what was the steelworkers strike	Q2020	it was a union of skilled iron and steel workers which was deeply committed to craft unionism 	D1906-3	0.0	dev	0.0
11789	0.0	0.0	0.0	0.0	what was the steelworkers strike	Q2020	however technological advances had slashed the number of skilled workers in both industries	D1906-4	0.0	dev	0.0
11790	1.0	0.0	0.0	1.0	when was the web invented	Q2064	the world wide web abbreviated as www or w3 commonly known as the web is a system of interlinked hypertext documents accessed via the internet 	D269-0	0.0	dev	1.0
11791	0.0	0.0	0.0	1.0	when was the web invented	Q2064	with a web browser  one can view web pages that may contain text images videos and other multimedia  and navigate between them via hyperlinks 	D269-1	0.0	dev	1.0
11792	0.0	0.0	1.0	1.0	when was the web invented	Q2064	using concepts from his earlier hypertext systems like enquire  british engineer computer scientist and at that time employee of the cern  sir tim bernerslee  now director of the world wide web consortium w3c wrote a proposal in march 1989 for what would eventually become the world wide web	D269-2	0.0	dev	1.0
11793	0.0	0.0	0.0	1.0	when was the web invented	Q2064	at cern  a european research organisation near geneva straddling the border between france and switzerland  bernerslee and belgian computer scientist robert cailliau proposed in 1990 to use hypertext to link and access information of various kinds as a web of nodes in which the user can browse at will and they publicly introduced the project in december of the same year	D269-3	0.0	dev	1.0
11794	1.0	1.3862943611198906	1.0	2.0	where is andy whitfield from	Q2106	andy whitfield died 11 september 2011 was a welsh australian actor and model	D1985-0	0.0	dev	2.0
11795	0.0	0.0	0.0	0.0	where is andy whitfield from	Q2106	he was best known for his leading role in the starz television series 	D1985-1	0.0	dev	0.0
11796	1.0	2.197224577336219	1.0	2.0	where is scotty mccreery from	Q2139	scott scotty mccreery born october 9 1993 is an american country music singer from garner north carolina 	D2016-0	0.0	dev	2.0
11797	0.0	0.0	0.0	0.0	where is scotty mccreery from	Q2139	he won the tenth season of american idol on may 25 2011	D2016-1	0.0	dev	0.0
11798	0.0	0.0	0.0	0.0	where is scotty mccreery from	Q2139	he is the first american idol winner who was born in the 1990s	D2016-2	0.0	dev	0.0
11799	0.0	0.0	0.0	0.0	where is scotty mccreery from	Q2139	his debut studio album clear as day  was released in october 2011 and was certified platinum in the united states	D2016-3	0.0	dev	0.0
11800	0.0	0.0	0.0	0.0	where is scotty mccreery from	Q2139	the album includes the top 20 country songs  i love you this big  and  the trouble with girls 	D2016-4	0.0	dev	0.0
11801	1.0	2.197224577336219	0.0	2.0	where is scotty mccreery from	Q2139	he also released a christmas album christmas with scotty mccreery  which has been certified gold	D2016-5	0.0	dev	2.0
11802	0.0	1.9740810260220096	1.0	2.0	where is david ortiz from	Q2142	david américo ortiz arias born november 18 1975 nicknamed big papi is a dominicanamerican professional baseball designated hitter with the boston red sox of major league baseball mlb	D2019-0	0.0	dev	2.0
11803	0.0	0.18232155679395468	0.0	1.0	where is david ortiz from	Q2142	mostly a designated hitter ortiz played first base during his early career	D2019-1	0.0	dev	1.0
11804	0.0	0.18232155679395468	0.0	1.0	where is david ortiz from	Q2142	ortiz played with the minnesota twins from 1997 until 2002	D2019-2	0.0	dev	1.0
11805	0.0	0.18232155679395468	0.0	1.0	where is david ortiz from	Q2142	ortiz is an eighttime allstar and holds the red sox single season record for home runs in a regular season with 54 set during the 2006 season	D2019-3	0.0	dev	1.0
11806	0.0	0.18232155679395468	0.0	1.0	where is david ortiz from	Q2142	in 2005 red sox ownership presented him with a plaque proclaiming ortiz the greatest clutchhitter in the history of the boston red sox	D2019-4	0.0	dev	1.0
11807	0.0	0.0	0.0	0.0	where is david ortiz from	Q2142	he is one of 50 mlb players in history to hit at least 400 career home runs	D2019-5	0.0	dev	0.0
11808	0.0	2.6026896854443837	1.0	3.0	when was kirstie alley on cheers	Q2157	kirstie louise alley born january 12 1951 is an american actress and comedian known for her role in the tv series cheers  in which she played rebecca howe from 1987–1993 winning an emmy award and a golden globe award as the outstanding lead actress in a comedy series in 1991	D2033-0	0.0	dev	3.0
11809	0.0	0.0	0.0	0.0	when was kirstie alley on cheers	Q2157	she is also known for her role in the thriller shoot to kill and the look whos talking film series as mollie ubriacco	D2033-1	0.0	dev	0.0
11810	0.0	0.4054651081081645	0.0	1.0	when was kirstie alley on cheers	Q2157	more recently alley has appeared in reality shows revolving around her life	D2033-2	0.0	dev	1.0
11811	0.0	0.0	1.0	0.0	what is the cabin pressure of us airlines	Q2188	the pressurization controls on a boeing 737800	D2062-0	0.0	dev	0.0
11812	1.0	0.5108256237659905	1.0	1.0	what is the cabin pressure of us airlines	Q2188	cabin pressurization is used to create a safe and comfortable environment for aircraft passengers and crew flying at high altitude by pumping conditioned air into the cabin 	D2062-1	0.0	dev	1.0
11813	0.0	0.0	0.0	0.0	what is the cabin pressure of us airlines	Q2188	this air is usually bled off from the engines at the compressor stage	D2062-2	0.0	dev	0.0
11814	1.0	0.5108256237659905	0.0	1.0	what is the cabin pressure of us airlines	Q2188	the air is then cooled humidified mixed with recirculated air if necessary and distributed to the cabin by one or more environmental control systems 	D2062-3	0.0	dev	1.0
11815	2.0	2.120263536200091	0.0	2.0	what is the cabin pressure of us airlines	Q2188	the cabin pressure is regulated by the outflow valve	D2062-4	1.0	dev	2.0
11816	0.0	1.252762968495368	1.0	2.0	where is penn state stadium	Q2239	beaver stadium is an outdoor college football stadium in university park  pennsylvania  united states  on the campus of the pennsylvania state university 	D2107-0	0.0	dev	2.0
11817	1.0	3.1986731175506815	0.0	3.0	where is penn state stadium	Q2239	it is home to the penn state nittany lions of the big ten conference since 1960 though some parts of the stadium date back to 1909	D2107-1	0.0	dev	3.0
11818	0.0	0.0	0.0	1.0	where is penn state stadium	Q2239	the stadium is named for james a beaver  a former governor of pennsylvania 1887–91 and president of the universitys board of trustees	D2107-2	0.0	dev	1.0
11819	0.0	0.0	0.0	1.0	where is penn state stadium	Q2239	beaver stadium has an official seating capacity of 106572 making it currently the secondlargest stadium in the western hemisphere and the fourthlargest in the world	D2107-3	0.0	dev	1.0
11820	0.0	0.0	0.0	1.0	where is penn state stadium	Q2239	beaver stadium is widely known as one of the toughest venues for opposing teams in collegiate athletics 	D2107-4	0.0	dev	1.0
11821	0.0	0.0	0.0	1.0	where is penn state stadium	Q2239	in 2008 beaver stadium was recognized as having the best student section in the country for the second consecutive year	D2107-5	0.0	dev	1.0
11822	0.0	0.0	0.0	1.0	where is penn state stadium	Q2239	the stadium is the first to have its interior included in google street view 	D2107-6	0.0	dev	1.0
11823	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	night view	D2165-0	0.0	dev	0.0
11824	1.0	0.998528830111127	1.0	1.0	what was the parthenon used for	Q2301	the parthenon  is a temple on the athenian acropolis  greece dedicated to the maiden goddess athena  whom the people of athens considered their patron deity	D2165-1	0.0	dev	1.0
11825	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	its construction began in 447 bc when the athenian empire was at the height of its power	D2165-2	0.0	dev	0.0
11826	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	it was completed in 438 bc although decoration of the building continued until 432 bc	D2165-3	0.0	dev	0.0
11827	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	it is the most important surviving building of classical greece  generally considered the culmination of the development of the doric order 	D2165-4	0.0	dev	0.0
11828	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	its decorative sculptures are considered some of the high points of greek art 	D2165-5	0.0	dev	0.0
11829	1.0	0.998528830111127	0.0	1.0	what was the parthenon used for	Q2301	the parthenon is regarded as an enduring symbol of ancient greece  athenian democracy  western civilization and one of the worlds greatest cultural monuments	D2165-6	0.0	dev	1.0
11830	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	the greek ministry of culture is currently carrying out a program of selective restoration and reconstruction to ensure the stability of the partially ruined structure	D2165-7	0.0	dev	0.0
11831	1.0	0.998528830111127	0.0	1.0	what was the parthenon used for	Q2301	the parthenon itself replaced an older temple of athena which historians call the preparthenon or older parthenon  that was destroyed in the persian invasion of 480 bc	D2165-8	0.0	dev	1.0
11832	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	the temple is archaeoastronomically aligned to the hyades 	D2165-9	0.0	dev	0.0
11833	1.0	3.942967809277567	0.0	2.0	what was the parthenon used for	Q2301	like most greek temples the parthenon was used as a treasury 	D2165-10	0.0	dev	2.0
11834	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	for a time it also served as the treasury of the delian league  which later became the athenian empire 	D2165-11	0.0	dev	0.0
11835	1.0	0.998528830111127	0.0	1.0	what was the parthenon used for	Q2301	in the 5th century ad the parthenon was converted into a christian church dedicated to the virgin mary 	D2165-12	0.0	dev	1.0
11836	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	after the ottoman conquest  it was turned into a mosque in the early 1460s	D2165-13	0.0	dev	0.0
11837	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	on 26 september 1687 an ottoman ammunition dump inside the building was ignited by venetian bombardment	D2165-14	0.0	dev	0.0
11838	1.0	0.998528830111127	0.0	1.0	what was the parthenon used for	Q2301	the resulting explosion severely damaged the parthenon and its sculptures	D2165-15	0.0	dev	1.0
11839	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	in 1806 thomas bruce 7th earl of elgin removed some of the surviving sculptures with the permission of the ottoman empire	D2165-16	0.0	dev	0.0
11840	1.0	0.998528830111127	0.0	1.0	what was the parthenon used for	Q2301	these sculptures now known as the elgin marbles or the parthenon marbles were sold in 1816 to the british museum in london where they are now displayed	D2165-17	0.0	dev	1.0
11841	0.0	0.0	0.0	0.0	what was the parthenon used for	Q2301	since 1983 on the initiative of culture minister melina mercouri  the greek government has been committed to the return of the sculptures to greece	D2165-18	0.0	dev	0.0
11842	0.0	3.1986731175506815	1.0	2.0	what is stepwise linear regression	Q2302	in statistics  stepwise regression includes regression models in which the choice of predictive variables is carried out by an automatic procedure	D2166-0	0.0	dev	2.0
11843	0.0	0.0	0.0	0.0	what is stepwise linear regression	Q2302	usually this takes the form of a sequence of ftests  but other techniques are possible such as ttests  adjusted rsquare  akaike information criterion  bayesian information criterion  mallowss cp  or false discovery rate 	D2166-1	0.0	dev	0.0
11844	0.0	1.252762968495368	0.0	1.0	what is stepwise linear regression	Q2302	the frequent practice of fitting the final selected model followed by reporting estimates and confidence intervals without adjusting them to take the model building process into account has led to calls to stop using stepwise model building altogether or to at least make sure model uncertainty is correctly reflected	D2166-2	0.0	dev	1.0
11845	0.0	0.0	0.0	0.0	what is stepwise linear regression	Q2302	in this example from engineering necessity and sufficiency are usually determined by ftests 	D2166-3	0.0	dev	0.0
11846	0.0	0.0	0.0	0.0	what is stepwise linear regression	Q2302	for additional consideration when planning an experiment  computer simulation  or scientific survey to collect data for this model  one must keep in mind the number of parameters  p to estimate and adjust the sample size accordingly	D2166-4	0.0	dev	0.0
11847	0.0	0.0	0.0	0.0	what is stepwise linear regression	Q2302	for k variables  p  1start  kstage i  k2 − k2stage ii  3kstage iii  05k2  35k  1	D2166-5	0.0	dev	0.0
11848	0.0	0.0	0.0	0.0	what is stepwise linear regression	Q2302	for k  17 an efficient design of experiments exists for this type of model a box–behnken design  augmented with positive and negative axial points of length min2 int15  k412 plus points at the origin there are more efficient designs requiring fewer runs even for k  16	D2166-6	0.0	dev	0.0
11849	2.0	0.0	1.0	2.0	what is the definition of a hung jury	Q2315	a hung jury or deadlocked jury is a jury that cannot by the required voting threshold agree upon a verdict after an extended period of deliberation and is unable to change its votes	D2178-0	1.0	dev	2.0
11850	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	the state funeral of john f kennedy took place in washington dc  during the three days that followed his assassination on friday november 22 1963 in dallas  texas 	D2196-0	0.0	dev	0.0
11851	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	the body of president kennedy was brought back to washington and placed in the east room of the white house for 24 hours	D2196-1	0.0	dev	0.0
11852	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	on the sunday after the assassination his flagdraped coffin was carried on a horsedrawn caisson to the us capitol to lie in state 	D2196-2	0.0	dev	0.0
11853	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	throughout the day and night hundreds of thousands lined up to view the guarded casket	D2196-3	0.0	dev	0.0
11854	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	representatives from over 90 countries attended the state funeral on monday november 25	D2196-4	0.0	dev	0.0
11855	0.0	1.9459101490553132	1.0	1.0	where was jfk buried	Q2333	after the requiem mass at st matthews cathedral  the late president was buried at arlington national cemetery in virginia	D2196-5	0.0	dev	1.0
11856	0.0	0.0	0.0	0.0	where was jfk buried	Q2333	kennedy is the most recent president to have died in office	D2196-6	0.0	dev	0.0
11857	0.0	0.6931471805599453	1.0	1.0	what is baklava recipe	Q2353	baklava   or  also baklawa is a rich sweet pastry made of layers of phyllo pastry filled with chopped nuts and sweetened with syrup or honey 	D2214-0	0.0	dev	1.0
11858	0.0	0.0	0.0	0.0	what is baklava recipe	Q2353	it is characteristic of the cuisines of the former ottoman empire and those of central and southwest asia 	D2214-1	0.0	dev	0.0
11859	2.0	4.446565155811452	1.0	4.0	who is carlos pena on big time rush	Q2361	big time rush btr is an american television series created by scott fellows about the hollywood misadventures of four hockey players from minnesota —kendall james carlos and logan after they are selected to form a boy band 	D2222-0	1.0	dev	4.0
11860	1.0	1.3862943611198904	0.0	2.0	who is carlos pena on big time rush	Q2361	the series premiered with an hourlong pilot episode  big time audition  on nickelodeon on november 28 2009	D2222-1	0.0	dev	2.0
11861	0.0	0.0	0.0	0.0	who is carlos pena on big time rush	Q2361	its official debut episode premiered on january 18 2010 earning 68 million viewers making it nickelodeons highestrated liveaction series debut ever	D2222-2	0.0	dev	0.0
11862	0.0	0.0	0.0	0.0	who is carlos pena on big time rush	Q2361	the shows second season premiered on september 25 2010	D2222-3	0.0	dev	0.0
11863	2.0	2.367123614131616	0.0	3.0	who is carlos pena on big time rush	Q2361	on may 24 2011 big time rush was renewed for a third season with production scheduled to begin january 2012 season three premiered may 12 2012	D2222-4	1.0	dev	3.0
11864	2.0	2.367123614131616	0.0	3.0	who is carlos pena on big time rush	Q2361	on august 6 2012 nickelodeon renewed big time rush for a 13episode fourth season	D2222-5	1.0	dev	3.0
11865	0.0	0.0	0.0	0.0	who is carlos pena on big time rush	Q2361	production began on january 7 2013	D2222-6	0.0	dev	0.0
11866	0.0	0.0	0.0	0.0	who is carlos pena on big time rush	Q2361	the fourth season is scheduled to premiere may 2 2013	D2222-7	0.0	dev	0.0
11867	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	world map showing the arctic circle in red	D2230-0	1.0	dev	2.0
11868	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	map of the arctic with the arctic circle in blue	D2230-1	1.0	dev	2.0
11869	3.0	3.241348680720259	0.0	3.0	where is the arctic circle located on the earth	Q2371	the arctic circle is one of the five major circles of latitude that mark maps of the earth 	D2230-2	1.0	dev	3.0
11870	1.0	0.0	0.0	0.0	where is the arctic circle located on the earth	Q2371	in 2012 it is the parallel of latitude that runs north of the equator 	D2230-3	0.0	dev	0.0
11871	1.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	the region north of this circle is known as the arctic  and the zone just to the south is called the northern temperate zone 	D2230-4	0.0	dev	2.0
11872	0.0	0.2231435513142097	0.0	1.0	where is the arctic circle located on the earth	Q2371	the equivalent polar circle in the southern hemisphere is called the antarctic circle 	D2230-5	0.0	dev	1.0
11873	3.0	0.5332984796180491	1.0	2.0	where is the arctic circle located on the earth	Q2371	the arctic circle is the southernmost latitude in the northern hemisphere at which the sun can remain continuously above or below the horizon for 24 hours at the june solstice and december solstice respectively	D2230-6	1.0	dev	2.0
11874	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	north of the arctic circle the sun is above the horizon for 24 continuous hours at least once per year and therefore visible at midnight and below the horizon for 24 continuous hours at least once per year	D2230-7	1.0	dev	2.0
11875	3.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	on the arctic circle those events occur in principle exactly once per year at the june and december solstices  respectively	D2230-8	1.0	dev	2.0
11876	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	it would therefore seem that the arctic circle marks the southern extremity of the northern hemisphere polar day 24hour sunlit day often referred to as the midnight sun  and polar night 24hour sunless night	D2230-9	1.0	dev	2.0
11877	3.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	in fact because of atmospheric refraction and mirages  and because the sun appears as a disk and not a point part of the midnight sun may be seen on the night of the northern summer solstice up to about 50 ′  south of the arctic circle similarly on the day of the northern winter solstice  part of the sun may be seen up to about 50′ north of the arctic circle	D2230-10	1.0	dev	2.0
11878	0.0	0.0	0.0	0.0	where is the arctic circle located on the earth	Q2371	that is true at sea level those limits increase with elevation above sea level although in mountainous regions there is often no direct view of the true horizon	D2230-11	0.0	dev	0.0
11879	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	the position of the arctic circle is not fixed	D2230-12	1.0	dev	2.0
11880	1.0	0.0	0.0	1.0	where is the arctic circle located on the earth	Q2371	it directly depends on the earths axial tilt  which fluctuates within a margin of 2° over a 40000 year period notably due to tidal forces resulting from the orbit of the moon 	D2230-13	0.0	dev	0.0
11881	2.0	0.5332984796180491	0.0	2.0	where is the arctic circle located on the earth	Q2371	the arctic circle is currently drifting northwards at a speed of about per year see circle of latitude for more information	D2230-14	1.0	dev	2.0
11882	0.0	0.0	0.0	0.0	where are colors on stoplight	Q2379	an led traffic light in portsmouth  england	D2234-0	0.0	dev	0.0
11883	0.0	0.0	0.0	0.0	where are colors on stoplight	Q2379	traffic lights also known as traffic signals traffic lamps signal lights robots in south africa and in the past semaphores are signalling devices positioned at road intersections pedestrian crossings and other locations to control competing flows of traffic	D2234-1	0.0	dev	0.0
11884	0.0	0.0	0.0	0.0	where are colors on stoplight	Q2379	traffic lights were first installed in 1868 in london and are now used all over the world	D2234-2	0.0	dev	0.0
11885	0.0	0.0	0.0	1.0	where are colors on stoplight	Q2379	traffic lights alternate the right of way accorded to road users by displaying lights of a standard color red yellowamber and green following a universal color code 	D2234-3	0.0	dev	0.0
11886	0.0	0.0	1.0	1.0	where are colors on stoplight	Q2379	in the typical sequence of color phases	D2234-4	0.0	dev	0.0
11887	0.0	0.0	1.0	0.0	where are colors on stoplight	Q2379	the green light allows traffic to proceed in the direction denoted if it is safe to do so	D2234-5	0.0	dev	0.0
11888	0.0	0.0	1.0	0.0	where are colors on stoplight	Q2379	the yellowamber light denoting prepare to stop short of the intersection if it is safe to do so	D2234-6	0.0	dev	0.0
11889	0.0	0.0	1.0	0.0	where are colors on stoplight	Q2379	the red signal prohibits any traffic from proceeding	D2234-7	0.0	dev	0.0
11890	2.0	3.036554268074246	0.0	3.0	what was the ge building in rockefeller plaza called before	Q2399	the ge building is an art deco skyscraper that forms the centerpiece of rockefeller center in midtown manhattan  new york city  usa 	D2253-0	1.0	dev	3.0
11891	0.0	0.5108256237659905	1.0	1.0	what was the ge building in rockefeller plaza called before	Q2399	known as the rca building until 1988 it is most famous for housing the headquarters of the television network nbc 	D2253-1	0.0	dev	1.0
11892	1.0	0.5108256237659905	0.0	1.0	what was the ge building in rockefeller plaza called before	Q2399	at 850 feet 259 m tall the 70story building is the 10th tallest building in new york city and the 33rd tallest in the united states	D2253-2	0.0	dev	1.0
11893	0.0	0.0	0.0	1.0	what was the ge building in rockefeller plaza called before	Q2399	some of the buildings nicknames include the slab and 30 rock	D2253-3	0.0	dev	0.0
11894	1.0	2.525728644308255	0.0	2.0	what was the ge building in rockefeller plaza called before	Q2399	the latter is derived from its address which is at 30 rockefeller plaza 	D2253-4	0.0	dev	2.0
11895	2.0	4.45143608604605	1.0	3.0	who was in the movie i confess with montgomery clift	Q2426	i confess is a 1953 drama film directed by alfred hitchcock  and starring montgomery clift as fr michael william logan a catholic priest  anne baxter as ruth grandfort and karl malden as inspector larrue	D2276-0	0.0	dev	3.0
11896	0.0	1.252762968495368	0.0	1.0	who was in the movie i confess with montgomery clift	Q2426	biographers say hitchcock had trouble with  method  actors such as clift and paul newman  who worked with him in torn curtain 1966	D2276-1	0.0	dev	1.0
11897	2.0	1.252762968495368	0.0	1.0	who was in the movie i confess with montgomery clift	Q2426	in the booklength interview hitchcocktruffaut 1967 hitchcock said he had hired anita björk as the female lead for i confess after seeing her in miss julie 1951	D2276-2	0.0	dev	1.0
11898	0.0	0.0	0.0	0.0	who was in the movie i confess with montgomery clift	Q2426	however when björk arrived in hollywood with her lover and their baby warner bros insisted that hitchcock find another actress	D2276-3	0.0	dev	0.0
11899	1.0	0.0	0.0	0.0	who was in the movie i confess with montgomery clift	Q2426	the film is based on a 1902 french play by paul anthelme called nos deux consciences a play hitchcock saw in the 1930s	D2276-4	0.0	dev	0.0
